The 1th group: ---------------
7:	-0.388975   0.015952   2.027901
8:	-0.006448   0.558359   2.066169
9:	0.026175   0.286825   2.053738
10:	0.033509   0.072171   1.981978
11:	0.019366   0.007859   1.964389
12:	-0.256057   0.014350   2.034436
13:	-0.212852   -0.581608   2.109743
14:	-0.236688   -0.897352   2.003377
15:	-0.236103   -0.950379   1.888391
16:	-0.111079   0.014807   2.034461
17:	-0.119049   -0.553910   2.108407
18:	-0.118472   -0.887336   2.014309
19:	-0.157121   -0.941588   1.911111
20:	-0.158101   0.619011   2.080687
The 297th group: ---------------
0:	-0.186524   0.015384   2.073011
1:	-0.170055   0.365814   2.080889
2:	-0.152730   0.701141   2.074674
3:	-0.170415   0.859906   2.085711
4:	-0.332815   0.550359   2.086463
5:	-0.373926   0.281334   2.094125
6:	-0.392492   0.071707   2.035177
7:	-0.399194   0.021276   2.030268
8:	-0.006815   0.558636   2.067096
9:	0.029462   0.287055   2.053075
10:	0.038129   0.074901   1.981728
11:	0.029018   0.011027   1.961954
12:	-0.255457   0.014734   2.034334
13:	-0.213274   -0.575268   2.110960
14:	-0.236031   -0.897162   2.002997
15:	-0.176622   -0.934991   1.895852
16:	-0.110426   0.015356   2.033820
17:	-0.110318   -0.536151   2.106739
18:	-0.117526   -0.880813   2.022277
19:	-0.152553   -0.934683   1.916465
20:	-0.157188   0.619251   2.078601
The 298th group: ---------------
0:	-0.186490   0.015331   2.072956
1:	-0.169721   0.365743   2.080261
2:	-0.151950   0.701192   2.073191
3:	-0.170355   0.860071   2.085797
4:	-0.333734   0.549986   2.086076
5:	-0.377396   0.281792   2.097502
6:	-0.401381   0.083031   2.037933
7:	-0.410389   0.020133   2.028337
8:	-0.007704   0.559302   2.064123
9:	0.032664   0.288307   2.051510
10:	0.047582   0.075716   1.976515
11:	0.052434   0.004635   1.952313
12:	-0.255325   0.014559   2.034467
13:	-0.214183   -0.581304   2.110986
14:	-0.234817   -0.898045   2.001919
15:	-0.200889   -0.953881   1.895308
16:	-0.110459   0.015355   2.033416
17:	-0.112854   -0.543422   2.107039
18:	-0.119822   -0.884982   2.018456
19:	-0.154947   -0.938526   1.912523
20:	-0.156521   0.619273   2.077319
The 299th group: ---------------
0:	-0.186506   0.015393   2.072905
1:	-0.169574   0.365858   2.079882
2:	-0.151565   0.701316   2.072462
3:	-0.170544   0.860562   2.085924
4:	-0.334051   0.549883   2.087887
5:	-0.380677   0.282453   2.101166
6:	-0.412395   0.085821   2.039039
7:	-0.426545   0.024564   2.028946
8:	-0.007860   0.559151   2.064326
9:	0.038727   0.289194   2.052785
10:	0.064238   0.080049   1.981031
11:	0.067776   0.005414   1.944786
12:	-0.255324   0.014748   2.034463
13:	-0.215332   -0.567999   2.110120
14:	-0.232521   -0.895075   2.004038
15:	-0.198030   -0.948287   1.895089
16:	-0.110506   0.015361   2.033312
17:	-0.113716   -0.544286   2.107429
18:	-0.119826   -0.884841   2.018080
19:	-0.153947   -0.939380   1.912601
20:	-0.156193   0.619408   2.076657
The 300th group: ---------------
0:	-0.186402   0.015780   2.072577
1:	-0.169320   0.366087   2.079252
2:	-0.151239   0.701329   2.071704
3:	-0.170681   0.860516   2.085784
4:	-0.333337   0.549374   2.089888
5:	-0.387024   0.283608   2.104972
6:	-0.422368   0.088475   2.041375
7:	-0.441962   0.025655   2.029106
8:	-0.008255   0.559239   2.061872
9:	0.049785   0.291665   2.054771
10:	0.077417   0.092012   1.973259
11:	0.084831   0.016384   1.941045
12:	-0.255165   0.015624   2.034322
13:	-0.215256   -0.567944   2.110169
14:	-0.232417   -0.894778   2.005363
15:	-0.207924   -0.951272   1.896075
16:	-0.110433   0.015471   2.032761
17:	-0.113694   -0.544258   2.107143
18:	-0.120162   -0.884500   2.018898
19:	-0.153828   -0.938640   1.912788
20:	-0.155878   0.619486   2.075908
The 301th group: ---------------
0:	-0.186753   0.016547   2.072516
1:	-0.170111   0.366886   2.080752
2:	-0.153439   0.702210   2.078095
3:	-0.170516   0.860565   2.086360
4:	-0.339142   0.554778   2.115436
5:	-0.392361   0.287132   2.108070
6:	-0.436080   0.094999   2.045069
7:	-0.458840   0.023678   2.030791
8:	-0.008206   0.559215   2.062051
9:	0.057420   0.293463   2.055771
10:	0.091535   0.101120   1.971056
11:	0.101473   0.025585   1.936118
12:	-0.255272   0.015898   2.034464
13:	-0.215184   -0.570247   2.109955
14:	-0.232377   -0.894681   2.005826
15:	-0.202000   -0.949972   1.897233
16:	-0.111234   0.017031   2.032314
17:	-0.113716   -0.544774   2.107184
18:	-0.119993   -0.884376   2.020548
19:	-0.153357   -0.937670   1.913457
20:	-0.157639   0.620400   2.080671
The 302th group: ---------------
0:	-0.186595   0.017008   2.072099
1:	-0.170101   0.366895   2.080813
2:	-0.153487   0.701791   2.078717
3:	-0.170673   0.860242   2.085760
4:	-0.339442   0.552160   2.104681
5:	-0.399072   0.287908   2.110122
6:	-0.455755   0.093653   2.046884
7:	-0.476590   0.034572   2.029234
8:	-0.008185   0.559273   2.060524
9:	0.065908   0.296077   2.059696
10:	0.106376   0.111985   1.963946
11:	0.120506   0.036835   1.927467
12:	-0.255116   0.016550   2.034313
13:	-0.214875   -0.571399   2.109835
14:	-0.232951   -0.895115   2.005631
15:	-0.214821   -0.951293   1.894590
16:	-0.111054   0.017275   2.031620
17:	-0.114587   -0.545363   2.107235
18:	-0.124050   -0.889198   2.015208
19:	-0.155595   -0.943010   1.907922
20:	-0.157669   0.620135   2.081143
The 303th group: ---------------
0:	-0.186854   0.017393   2.071861
1:	-0.170244   0.366856   2.080877
2:	-0.153749   0.701200   2.079016
3:	-0.170827   0.859927   2.085416
4:	-0.339155   0.551729   2.104745
5:	-0.409560   0.294049   2.111584
6:	-0.471193   0.108314   2.052742
7:	-0.497851   0.041184   2.031582
8:	-0.008213   0.559155   2.059179
9:	0.078624   0.299506   2.048619
10:	0.124714   0.119185   1.958095
11:	0.141256   0.044167   1.918483
12:	-0.255389   0.017239   2.034187
13:	-0.214291   -0.570962   2.109999
14:	-0.233195   -0.895199   2.005601
15:	-0.215261   -0.951707   1.894835
16:	-0.111300   0.017397   2.031341
17:	-0.114570   -0.545403   2.106975
18:	-0.123334   -0.889686   2.013776
19:	-0.157048   -0.943721   1.907770
20:	-0.157915   0.619720   2.081402
The 304th group: ---------------
0:	-0.187081   0.016798   2.071749
1:	-0.170030   0.366532   2.080048
2:	-0.152102   0.701412   2.075108
3:	-0.171193   0.860238   2.085289
4:	-0.332386   0.544141   2.093199
5:	-0.418965   0.298160   2.113136
6:	-0.488646   0.115432   2.055752
7:	-0.518212   0.052898   2.031465
8:	-0.007883   0.557209   2.058112
9:	0.084082   0.303653   2.049968
10:	0.145327   0.125921   1.956536
11:	0.162229   0.056115   1.909447
12:	-0.255742   0.016110   2.034293
13:	-0.213734   -0.571173   2.110365
14:	-0.233278   -0.895283   2.005686
15:	-0.212315   -0.955242   1.898974
16:	-0.111448   0.017079   2.031142
17:	-0.114382   -0.545234   2.106374
18:	-0.122012   -0.890149   2.013171
19:	-0.158510   -0.943194   1.907665
20:	-0.156795   0.619687   2.078648
The 305th group: ---------------
0:	-0.186988   0.016618   2.071652
1:	-0.170062   0.366443   2.080168
2:	-0.152507   0.701326   2.075939
3:	-0.171275   0.860196   2.085085
4:	-0.332272   0.544091   2.092930
5:	-0.426898   0.300173   2.114678
6:	-0.508892   0.124036   2.055668
7:	-0.539026   0.063611   2.030985
8:	-0.007991   0.553282   2.056074
9:	0.092627   0.311673   2.048675
10:	0.160487   0.136195   1.950593
11:	0.186894   0.063713   1.902968
12:	-0.255713   0.016088   2.034318
13:	-0.213381   -0.570611   2.110236
14:	-0.233403   -0.895339   2.005604
15:	-0.205867   -0.953878   1.899268
16:	-0.111220   0.016488   2.030716
17:	-0.114423   -0.545185   2.106346
18:	-0.117410   -0.882887   2.021917
19:	-0.150776   -0.935639   1.914252
20:	-0.157049   0.619590   2.079210
The 306th group: ---------------
0:	-0.187426   0.016593   2.071355
1:	-0.169959   0.366416   2.079314
2:	-0.151208   0.701291   2.073516
3:	-0.171330   0.860123   2.085046
4:	-0.333360   0.544636   2.092403
5:	-0.442606   0.302661   2.115914
6:	-0.528188   0.130063   2.057617
7:	-0.562591   0.070339   2.031073
8:	-0.007410   0.549668   2.054440
9:	0.099298   0.317597   2.042073
10:	0.177555   0.152444   1.944626
11:	0.207190   0.085549   1.897074
12:	-0.256162   0.016230   2.034174
13:	-0.213124   -0.570471   2.110159
14:	-0.233899   -0.895563   2.005222
15:	-0.202034   -0.953254   1.899572
16:	-0.111663   0.016270   2.030277
17:	-0.115361   -0.546027   2.105906
18:	-0.118195   -0.883136   2.020812
19:	-0.150916   -0.936934   1.913841
20:	-0.156131   0.619562   2.077269
The 307th group: ---------------
0:	-0.187873   0.016148   2.071193
1:	-0.170161   0.366247   2.079448
2:	-0.151485   0.701231   2.074226
3:	-0.171579   0.860178   2.084907
4:	-0.334183   0.545013   2.092296
5:	-0.451247   0.311954   2.115392
6:	-0.545484   0.143727   2.058377
7:	-0.587789   0.080790   2.030954
8:	-0.007216   0.549054   2.053895
9:	0.106510   0.322304   2.034844
10:	0.194242   0.162548   1.937265
11:	0.229192   0.102411   1.892035
12:	-0.256697   0.015399   2.034330
13:	-0.210897   -0.580005   2.109694
14:	-0.235159   -0.897953   2.002515
15:	-0.204337   -0.959686   1.900916
16:	-0.112104   0.016070   2.029892
17:	-0.115286   -0.548776   2.105820
18:	-0.109558   -0.881987   2.017603
19:	-0.156541   -0.935310   1.918822
20:	-0.156362   0.619467   2.077756
The 308th group: ---------------
0:	-0.187892   0.016090   2.071146
1:	-0.169976   0.366185   2.078978
2:	-0.150891   0.701305   2.072934
3:	-0.171729   0.860376   2.084778
4:	-0.334991   0.545216   2.091798
5:	-0.461629   0.318618   2.116072
6:	-0.562822   0.154960   2.057929
7:	-0.610846   0.094088   2.032193
8:	-0.006960   0.550147   2.053350
9:	0.118747   0.322209   2.031270
10:	0.221261   0.167894   1.924189
11:	0.251536   0.118408   1.887578
12:	-0.256701   0.014822   2.034876
13:	-0.210673   -0.580940   2.109887
14:	-0.235179   -0.898034   2.002460
15:	-0.212169   -0.959627   1.898099
16:	-0.112209   0.016320   2.029043
17:	-0.115916   -0.549306   2.106040
18:	-0.098341   -0.858458   2.051624
19:	-0.141990   -0.914996   1.937796
20:	-0.155871   0.619498   2.076702
The 309th group: ---------------
0:	-0.187874   0.015550   2.070840
1:	-0.170034   0.366067   2.079050
2:	-0.151322   0.701374   2.073822
3:	-0.171847   0.859612   2.083356
4:	-0.335815   0.545693   2.091769
5:	-0.470617   0.323739   2.117254
6:	-0.583616   0.167856   2.060615
7:	-0.636983   0.108226   2.033738
8:	-0.006733   0.550129   2.053088
9:	0.128075   0.342123   2.022800
10:	0.231781   0.188403   1.922271
11:	0.264865   0.148252   1.889754
12:	-0.256686   0.014044   2.034945
13:	-0.210268   -0.581459   2.109563
14:	-0.235243   -0.898197   2.002505
15:	-0.214507   -0.960154   1.897972
16:	-0.112155   0.015954   2.028352
17:	-0.115227   -0.549556   2.105985
18:	-0.110614   -0.883575   2.021501
19:	-0.155145   -0.934055   1.918090
20:	-0.156145   0.619483   2.077265
The 310th group: ---------------
0:	-0.187973   0.015793   2.070557
1:	-0.169890   0.366193   2.078317
2:	-0.150810   0.701296   2.072381
3:	-0.171803   0.859546   2.083309
4:	-0.337030   0.545811   2.091894
5:	-0.479452   0.334069   2.122169
6:	-0.604818   0.189308   2.062402
7:	-0.651394   0.141187   2.040240
8:	-0.006620   0.550470   2.052688
9:	0.130792   0.350907   2.018853
10:	0.241089   0.206858   1.921657
11:	0.293583   0.153564   1.882903
12:	-0.256828   0.014803   2.035009
13:	-0.210277   -0.581294   2.109658
14:	-0.235191   -0.898200   2.002577
15:	-0.205404   -0.956260   1.896602
16:	-0.112270   0.015926   2.027524
17:	-0.115205   -0.549336   2.106094
18:	-0.112943   -0.881525   2.024189
19:	-0.153059   -0.931712   1.917685
20:	-0.155739   0.619482   2.076052
The 311th group: ---------------
0:	-0.188103   0.016321   2.070459
1:	-0.170007   0.366348   2.078507
2:	-0.151179   0.701223   2.073389
3:	-0.171798   0.859539   2.083315
4:	-0.338562   0.547043   2.093325
5:	-0.487131   0.346325   2.127756
6:	-0.621683   0.210564   2.067401
7:	-0.673916   0.160937   2.046028
8:	-0.007011   0.552095   2.051824
9:	0.138728   0.356961   2.016622
10:	0.261729   0.219757   1.920024
11:	0.310685   0.174824   1.879881
12:	-0.256889   0.016051   2.035111
13:	-0.210308   -0.581275   2.109710
14:	-0.234681   -0.897375   2.004568
15:	-0.210421   -0.957503   1.898945
16:	-0.112394   0.016085   2.027409
17:	-0.115226   -0.549321   2.106142
18:	-0.107143   -0.875929   2.028776
19:	-0.150268   -0.925831   1.923647
20:	-0.156017   0.619505   2.076782
The 312th group: ---------------
0:	-0.187880   0.016256   2.070274
1:	-0.169978   0.366308   2.078529
2:	-0.151301   0.701101   2.073732
3:	-0.171720   0.859553   2.082807
4:	-0.338042   0.547033   2.093560
5:	-0.494763   0.357641   2.137017
6:	-0.635449   0.230246   2.072261
7:	-0.697692   0.177630   2.048729
8:	-0.007022   0.552613   2.051076
9:	0.151097   0.361908   2.007312
10:	0.282978   0.230141   1.912650
11:	0.329840   0.192096   1.874363
12:	-0.256668   0.016201   2.035089
13:	-0.210171   -0.581991   2.109640
14:	-0.234581   -0.897457   2.005000
15:	-0.202013   -0.953457   1.897969
16:	-0.112045   0.015615   2.026935
17:	-0.115227   -0.548454   2.105807
18:	-0.102728   -0.865609   2.039897
19:	-0.143570   -0.916423   1.933847
20:	-0.156073   0.619408   2.077011
The 313th group: ---------------
0:	-0.187463   0.017304   2.069908
1:	-0.169928   0.366879   2.078580
2:	-0.151554   0.701597   2.074148
3:	-0.171635   0.859841   2.082407
4:	-0.338572   0.548279   2.096570
5:	-0.503741   0.372295   2.130555
6:	-0.653011   0.249090   2.077407
7:	-0.718471   0.200763   2.053187
8:	-0.006208   0.554367   2.050498
9:	0.157377   0.385135   1.984958
10:	0.293131   0.252869   1.912878
11:	0.351493   0.208004   1.875403
12:	-0.256054   0.017671   2.034816
13:	-0.210127   -0.575490   2.110203
14:	-0.234599   -0.897475   2.005004
15:	-0.204296   -0.955325   1.898974
16:	-0.111796   0.016286   2.026623
17:	-0.115163   -0.548490   2.105799
18:	-0.124663   -0.893061   2.012053
19:	-0.157496   -0.943960   1.902802
20:	-0.156238   0.619907   2.077332
The 314th group: ---------------
0:	-0.187687   0.017602   2.069869
1:	-0.170067   0.366956   2.078597
2:	-0.151725   0.701550   2.074222
3:	-0.171530   0.860242   2.082144
4:	-0.339931   0.549140   2.097274
5:	-0.516807   0.383794   2.130278
6:	-0.672165   0.268552   2.082600
7:	-0.739522   0.223485   2.060226
8:	-0.006338   0.557853   2.052284
9:	0.172101   0.382066   2.005436
10:	0.316029   0.265481   1.910399
11:	0.374820   0.223666   1.879480
12:	-0.256361   0.018325   2.034896
13:	-0.210807   -0.568252   2.109862
14:	-0.234864   -0.897249   2.005105
15:	-0.204260   -0.956257   1.900390
16:	-0.111956   0.016372   2.026567
17:	-0.115312   -0.549459   2.106039
18:	-0.123568   -0.893191   2.011284
19:	-0.155251   -0.947955   1.905106
20:	-0.156395   0.619894   2.077397
The 315th group: ---------------
0:	-0.187523   0.018584   2.069530
1:	-0.170044   0.367095   2.078560
2:	-0.151750   0.701478   2.074270
3:	-0.171536   0.861195   2.082268
4:	-0.339670   0.560881   2.113348
5:	-0.524167   0.395542   2.137794
6:	-0.682436   0.286103   2.085541
7:	-0.755817   0.250614   2.065553
8:	-0.005868   0.561826   2.053032
9:	0.176967   0.386732   2.007812
10:	0.333914   0.277533   1.905139
11:	0.396384   0.240474   1.875898
12:	-0.256184   0.018480   2.034919
13:	-0.210511   -0.569609   2.109418
14:	-0.234934   -0.897180   2.005156
15:	-0.202563   -0.954575   1.899446
16:	-0.112028   0.018988   2.025497
17:	-0.114513   -0.548970   2.106249
18:	-0.123226   -0.893330   2.011280
19:	-0.155385   -0.948313   1.905547
20:	-0.156403   0.619881   2.077415
The 316th group: ---------------
0:	-0.186790   0.018854   2.069252
1:	-0.169067   0.367497   2.077006
2:	-0.150644   0.701831   2.070421
3:	-0.171330   0.861696   2.082099
4:	-0.341569   0.557733   2.107417
5:	-0.526247   0.409217   2.144255
6:	-0.692254   0.312466   2.091857
7:	-0.765316   0.282473   2.072464
8:	-0.005616   0.563139   2.053389
9:	0.188132   0.411324   1.977496
10:	0.349810   0.294431   1.906585
11:	0.415052   0.259555   1.878105
12:	-0.255406   0.018309   2.035024
13:	-0.210167   -0.571313   2.109737
14:	-0.234954   -0.897248   2.005345
15:	-0.206780   -0.955648   1.899127
16:	-0.111141   0.019737   2.024785
17:	-0.113228   -0.546461   2.105642
18:	-0.118619   -0.896849   2.005554
19:	-0.166300   -0.948920   1.906567
20:	-0.155333   0.620256   2.074325
The 317th group: ---------------
0:	-0.186582   0.019324   2.068995
1:	-0.169043   0.367580   2.077029
2:	-0.150752   0.701729   2.070925
3:	-0.170827   0.862991   2.081848
4:	-0.342138   0.557635   2.107049
5:	-0.527909   0.426676   2.153688
6:	-0.697191   0.337749   2.097416
7:	-0.770254   0.315244   2.079726
8:	-0.004331   0.564004   2.054028
9:	0.189059   0.420270   1.997528
10:	0.352671   0.313960   1.906990
11:	0.420988   0.286670   1.874184
12:	-0.255179   0.018487   2.034820
13:	-0.210091   -0.571236   2.109811
14:	-0.234971   -0.897164   2.005382
15:	-0.210513   -0.956542   1.899022
16:	-0.111006   0.020377   2.024615
17:	-0.112935   -0.546456   2.105640
18:	-0.117313   -0.883001   2.024038
19:	-0.152083   -0.934838   1.916217
20:	-0.155384   0.620236   2.074617
The 318th group: ---------------
0:	-0.186040   0.019776   2.068682
1:	-0.168835   0.367931   2.076880
2:	-0.150765   0.701926   2.070955
3:	-0.170920   0.864505   2.081789
4:	-0.343033   0.556859   2.105819
5:	-0.527154   0.438218   2.158392
6:	-0.705031   0.366215   2.103754
7:	-0.770875   0.348580   2.089166
8:	-0.003686   0.564909   2.054469
9:	0.192276   0.430253   2.004559
10:	0.367633   0.330657   1.907101
11:	0.425925   0.313487   1.872817
12:	-0.254645   0.018696   2.034655
13:	-0.209381   -0.570795   2.109739
14:	-0.234843   -0.897171   2.005685
15:	-0.203281   -0.955517   1.900637
16:	-0.110519   0.020936   2.024263
17:	-0.112785   -0.548057   2.105976
18:	-0.111335   -0.878721   2.025968
19:	-0.151527   -0.931125   1.921519
20:	-0.155360   0.620447   2.074617
The 319th group: ---------------
0:	-0.185559   0.020055   2.068150
1:	-0.168770   0.367942   2.076741
2:	-0.150889   0.701764   2.070987
3:	-0.170416   0.864025   2.079313
4:	-0.343858   0.556413   2.105140
5:	-0.529534   0.448569   2.157862
6:	-0.721088   0.382497   2.106236
7:	-0.794152   0.367225   2.092415
8:	-0.002402   0.565634   2.052980
9:	0.205508   0.434517   2.008824
10:	0.374146   0.349836   1.903994
11:	0.440982   0.332785   1.879187
12:	-0.254181   0.018715   2.034504
13:	-0.209042   -0.572773   2.109625
14:	-0.235096   -0.897098   2.005883
15:	-0.208143   -0.957122   1.900958
16:	-0.110040   0.021473   2.023258
17:	-0.112656   -0.548531   2.105936
18:	-0.113855   -0.881622   2.024282
19:	-0.152690   -0.933448   1.918578
20:	-0.155412   0.620364   2.074608
The 320th group: ---------------
0:	-0.185336   0.020374   2.067722
1:	-0.168653   0.367994   2.076478
2:	-0.150872   0.701631   2.070904
3:	-0.169294   0.862355   2.076259
4:	-0.344019   0.556711   2.104978
5:	-0.531696   0.454034   2.166508
6:	-0.741533   0.400466   2.112891
7:	-0.801062   0.391653   2.096391
8:	-0.002299   0.565764   2.052105
9:	0.212464   0.446669   2.000347
10:	0.382278   0.365999   1.904064
11:	0.448444   0.355536   1.876888
12:	-0.253954   0.018673   2.034274
13:	-0.208946   -0.572655   2.109717
14:	-0.235536   -0.896422   2.006480
15:	-0.198890   -0.951573   1.900311
16:	-0.109839   0.022261   2.022641
17:	-0.111621   -0.547437   2.104729
18:	-0.114044   -0.880212   2.025584
19:	-0.151552   -0.932437   1.919470
20:	-0.155383   0.620276   2.074506
The 321th group: ---------------
0:	-0.185166   0.020848   2.067460
1:	-0.167874   0.368471   2.074679
2:	-0.149237   0.701443   2.066634
3:	-0.169016   0.862176   2.075868
4:	-0.344073   0.557216   2.104560
5:	-0.558886   0.485831   2.139740
6:	-0.759521   0.411817   2.114306
7:	-0.818361   0.410416   2.103448
8:	-0.002544   0.565808   2.051308
9:	0.216492   0.463260   2.024700
10:	0.392487   0.393566   1.907028
11:	0.458442   0.377215   1.878070
12:	-0.253744   0.018952   2.034139
13:	-0.208890   -0.573650   2.109640
14:	-0.235549   -0.895369   2.007220
15:	-0.195700   -0.947695   1.899833
16:	-0.109748   0.022761   2.022363
17:	-0.110802   -0.545257   2.104080
18:	-0.114524   -0.880571   2.025296
19:	-0.153121   -0.931826   1.918898
20:	-0.154007   0.620297   2.070978
The 322th group: ---------------
0:	-0.184753   0.021407   2.066835
1:	-0.167607   0.368592   2.074413
2:	-0.149130   0.701362   2.066682
3:	-0.167992   0.861377   2.073637
4:	-0.344171   0.557960   2.104271
5:	-0.559626   0.486772   2.139992
6:	-0.767181   0.439503   2.114835
7:	-0.835103   0.428634   2.102929
8:	-0.002427   0.565784   2.050493
9:	0.218535   0.470612   2.010569
10:	0.395376   0.406604   1.908482
11:	0.466052   0.397200   1.879604
12:	-0.253279   0.019181   2.033600
13:	-0.208429   -0.570866   2.109555
14:	-0.235831   -0.891581   2.009895
15:	-0.198730   -0.945447   1.902558
16:	-0.109413   0.023529   2.021775
17:	-0.110153   -0.544306   2.104023
18:	-0.115071   -0.878752   2.026490
19:	-0.152349   -0.930677   1.919939
20:	-0.153896   0.620253   2.070969
The 323th group: ---------------
0:	-0.184770   0.021516   2.066684
1:	-0.167500   0.368634   2.074411
2:	-0.148668   0.701303   2.067258
3:	-0.167305   0.860956   2.072428
4:	-0.344207   0.558395   2.103834
5:	-0.564858   0.493929   2.141358
6:	-0.764915   0.455274   2.119410
7:	-0.833930   0.452591   2.110532
8:	-0.002344   0.565861   2.050063
9:	0.231061   0.481010   2.030813
10:	0.403475   0.425918   1.917228
11:	0.473523   0.418266   1.883552
12:	-0.253266   0.019232   2.033549
13:	-0.208952   -0.573940   2.109939
14:	-0.236071   -0.892551   2.009497
15:	-0.199266   -0.945347   1.901045
16:	-0.109462   0.023634   2.021564
17:	-0.110620   -0.545469   2.104992
18:	-0.114818   -0.880011   2.025533
19:	-0.153414   -0.931349   1.919200
20:	-0.153558   0.620231   2.071299
The 324th group: ---------------
0:	-0.184665   0.021791   2.066545
1:	-0.167353   0.368775   2.074365
2:	-0.148538   0.701340   2.067395
3:	-0.167007   0.861011   2.072263
4:	-0.344384   0.558721   2.103597
5:	-0.565182   0.503626   2.143042
6:	-0.803369   0.474725   2.127919
7:	-0.885008   0.459827   2.116018
8:	-0.002319   0.565811   2.049537
9:	0.232033   0.491520   2.011421
10:	0.420375   0.439249   1.911591
11:	0.497670   0.432749   1.885890
12:	-0.253101   0.019481   2.033378
13:	-0.208754   -0.573844   2.110201
14:	-0.235991   -0.892664   2.009668
15:	-0.199262   -0.944562   1.900366
16:	-0.109411   0.023840   2.021503
17:	-0.110629   -0.545129   2.104882
18:	-0.115021   -0.879963   2.025715
19:	-0.153293   -0.931280   1.919178
20:	-0.153434   0.620280   2.071379
The 325th group: ---------------
0:	-0.184344   0.021979   2.066347
1:	-0.167020   0.368904   2.074283
2:	-0.148293   0.701382   2.067554
3:	-0.166371   0.860718   2.071190
4:	-0.344502   0.559222   2.103087
5:	-0.563017   0.514911   2.143117
6:	-0.804420   0.484834   2.123610
7:	-0.886425   0.479418   2.119341
8:	-0.002248   0.565842   2.049017
9:	0.229663   0.493516   2.011147
10:	0.416948   0.451858   1.911619
11:	0.488707   0.453591   1.880239
12:	-0.252607   0.019649   2.032942
13:	-0.208923   -0.576191   2.109972
14:	-0.236871   -0.893836   2.006814
15:	-0.203081   -0.951495   1.901856
16:	-0.109212   0.023983   2.021492
17:	-0.110632   -0.545412   2.104936
18:	-0.117547   -0.885283   2.017511
19:	-0.156276   -0.938534   1.913293
20:	-0.153173   0.620334   2.071475
The 326th group: ---------------
0:	-0.183872   0.022281   2.066081
1:	-0.166534   0.368884   2.073957
2:	-0.147894   0.701012   2.067345
3:	-0.165891   0.860397   2.070405
4:	-0.344502   0.559731   2.102656
5:	-0.563413   0.521622   2.142421
6:	-0.780552   0.509599   2.132674
7:	-0.828650   0.508877   2.117276
8:	0.001333   0.566354   2.046080
9:	0.229229   0.498273   2.012398
10:	0.427803   0.467459   1.916459
11:	0.505735   0.469900   1.885356
12:	-0.252017   0.019785   2.032744
13:	-0.208511   -0.577178   2.109558
14:	-0.236857   -0.893835   2.006852
15:	-0.204715   -0.951861   1.901600
16:	-0.108853   0.024386   2.021212
17:	-0.110571   -0.545600   2.104978
18:	-0.117762   -0.885327   2.017711
19:	-0.156117   -0.938506   1.913205
20:	-0.152748   0.620047   2.071239
The 327th group: ---------------
0:	-0.183731   0.022185   2.065637
1:	-0.165825   0.368857   2.072281
2:	-0.146638   0.701076   2.064447
3:	-0.164689   0.859072   2.067677
4:	-0.344222   0.560249   2.101491
5:	-0.566538   0.530678   2.144444
6:	-0.810085   0.521304   2.126099
7:	-0.893823   0.514003   2.119165
8:	0.006371   0.563841   2.040257
9:	0.232099   0.514486   2.028880
10:	0.439831   0.481415   1.910354
11:	0.514136   0.485131   1.885465
12:	-0.251813   0.019831   2.032475
13:	-0.207771   -0.581682   2.109421
14:	-0.236616   -0.895064   2.005862
15:	-0.203813   -0.954097   1.901971
16:	-0.108798   0.024029   2.020559
17:	-0.110675   -0.547134   2.104739
18:	-0.118003   -0.888581   2.016529
19:	-0.157434   -0.939846   1.910885
20:	-0.151611   0.620071   2.068659
The 328th group: ---------------
0:	-0.183085   0.022907   2.064955
1:	-0.165500   0.369056   2.071938
2:	-0.146588   0.701033   2.064416
3:	-0.164030   0.858870   2.066770
4:	-0.342952   0.564740   2.102608
5:	-0.572809   0.539329   2.147456
6:	-0.793986   0.534744   2.130172
7:	-0.840872   0.537450   2.120522
8:	0.005598   0.564069   2.040417
9:	0.233415   0.519649   2.027214
10:	0.447891   0.493895   1.912540
11:	0.484563   0.503369   1.880367
12:	-0.251001   0.020385   2.031589
13:	-0.207756   -0.580580   2.109680
14:	-0.236593   -0.895166   2.005831
15:	-0.199231   -0.950336   1.899971
16:	-0.108310   0.024818   2.020134
17:	-0.110034   -0.543926   2.103440
18:	-0.109336   -0.875947   2.027784
19:	-0.151062   -0.927987   1.923823
20:	-0.151520   0.620051   2.068586
The 329th group: ---------------
0:	-0.182992   0.023024   2.064972
1:	-0.165283   0.369028   2.071872
2:	-0.146199   0.700663   2.064337
3:	-0.163249   0.857709   2.064952
4:	-0.342927   0.567028   2.103147
5:	-0.570931   0.545322   2.145890
6:	-0.786957   0.542940   2.132104
7:	-0.838064   0.553174   2.123702
8:	0.007413   0.564488   2.039160
9:	0.242982   0.529709   2.009186
10:	0.453801   0.506196   1.908825
11:	0.530433   0.514956   1.884772
12:	-0.250777   0.020476   2.031651
13:	-0.208034   -0.582492   2.109180
14:	-0.236288   -0.895507   2.005864
15:	-0.206076   -0.952915   1.899286
16:	-0.108296   0.024962   2.020144
17:	-0.111125   -0.546947   2.103973
18:	-0.107680   -0.875941   2.027287
19:	-0.150995   -0.928369   1.924722
20:	-0.151168   0.619788   2.068503
The 330th group: ---------------
0:	-0.182973   0.023320   2.064426
1:	-0.165062   0.369111   2.071559
2:	-0.145903   0.700567   2.064282
3:	-0.162602   0.857187   2.063956
